id,label
2998,3
2999,2
3000,4
3001,6
3002,2
3003,5
3004,1
3005,4
3006,0
3007,3
3008,2
3009,6
3010,2
3011,4
3012,4
3013,0
3014,2
3015,2
3016,3
3017,0
3018,0
3019,2
3020,5
3021,6
3022,5
3023,6
3024,0
3025,2
3026,5
3027,2
3028,6
3029,4
3030,3
3031,0
3032,2
3033,3
3034,6
3035,5
3036,6
3037,3
3038,5
3039,4
3040,0
3041,6
3042,0
3043,4
3044,6
3045,3
3046,3
3047,6
3048,3
3049,6
3050,4
3051,3
3052,2
3053,4
3054,4
3055,4
3056,3
3057,6
3058,6
3059,6
3060,4
3061,3
3062,2
3063,3
3064,6
3065,6
3066,5
3067,2
3068,4
3069,6
3070,4
3071,4
3072,5
3073,2
3074,4
3075,5
3076,6
3077,0
3078,5
3079,4
3080,4
3081,5
3082,4
3083,3
3084,6
3085,4
3086,5
3087,2
3088,2
3089,6
3090,5
3091,6
3092,3
3093,3
3094,3
3095,4
3096,2
3097,3
3098,6
3099,2
3100,0
3101,6
3102,3
3103,3
3104,6
3105,5
3106,6
3107,2
3108,3
3109,5
3110,4
3111,6
3112,2
3113,3
3114,4
3115,4
3116,6
3117,6
3118,2
3119,1
3120,4
3121,2
3122,4
3123,4
3124,6
3125,2
3126,2
3127,4
3128,4
3129,4
3130,3
3131,3
3132,0
3133,2
3134,2
3135,5
3136,3
3137,4
3138,4
3139,2
3140,0
3141,3
3142,6
3143,6
3144,3
3145,3
3146,2
3147,3
3148,5
3149,3
3150,3
3151,2
3152,3
3153,6
3154,3
3155,2
3156,6
3157,4
3158,0
3159,4
3160,4
3161,4
3162,4
3163,5
3164,2
3165,4
3166,5
3167,5
3168,0
3169,0
3170,4
3171,0
3172,5
3173,5
3174,3
3175,6
3176,5
3177,0
3178,0
3179,6
3180,6
3181,3
3182,6
3183,0
3184,5
3185,4
3186,6
3187,3
3188,0
3189,5
3190,6
3191,0
3192,6
3193,5
3194,2
3195,4
3196,5
3197,6
3198,3
3199,3
3200,4
3201,3
3202,6
3203,4
3204,4
3205,4
3206,4
3207,6
3208,6
3209,6
3210,6
3211,5
3212,0
3213,3
3214,5
3215,6
3216,5
3217,4
3218,6
3219,0
3220,5
3221,6
3222,4
3223,0
3224,3
3225,5
3226,5
3227,5
3228,2
3229,2
3230,3
3231,3
3232,3
3233,6
3234,6
3235,2
3236,3
3237,4
3238,2
3239,3
3240,4
3241,4
3242,0
3243,1
3244,5
3245,0
3246,2
3247,3
3248,4
3249,6
3250,6
3251,6
3252,5
3253,2
3254,4
3255,3
3256,2
3257,5
3258,6
3259,5
3260,0
3261,3
3262,4
3263,3
3264,0
3265,6
3266,4
3267,4
3268,3
3269,5
3270,4
3271,3
3272,3
3273,3
3274,4
3275,0
3276,3
3277,6
3278,3
3279,0
3280,4
3281,3
3282,0
3283,4
3284,6
3285,4
3286,4
3287,3
3288,6
3289,5
3290,5
3291,4
3292,4
3293,2
3294,0
3295,5
3296,4
3297,2
3298,2
3299,5
3300,6
3301,0
3302,3
3303,3
3304,3
3305,2
3306,4
3307,6
3308,4
3309,4
3310,2
3311,0
3312,0
3313,3
3314,3
3315,3
3316,4
3317,4
3318,3
3319,2
3320,4
3321,4
3322,5
3323,3
3324,0
3325,6
3326,6
3327,3
3328,0
3329,4
3330,3
3331,5
3332,6
3333,3
3334,3
3335,4
3336,6
3337,3
3338,3
3339,3
3340,6
3341,6
3342,6
3343,5
3344,4
3345,6
3346,6
3347,4
3348,2
3349,0
3350,0
3351,4
3352,5
3353,3
3354,6
3355,4
3356,6
3357,0
3358,4
3359,3
3360,3
3361,3
3362,3
3363,3
3364,6
3365,0
3366,4
3367,2
3368,4
3369,3
3370,6
3371,6
3372,6
3373,6
3374,0
3375,3
3376,3
3377,5
3378,4
3379,2
3380,4
3381,6
3382,4
3383,3
3384,3
3385,0
3386,3
3387,5
3388,4
3389,2
3390,0
3391,3
3392,3
3393,3
3394,3
3395,2
3396,0
3397,6
3398,2
3399,3
3400,2
3401,6
3402,6
3403,6
3404,6
3405,2
3406,6
3407,5
3408,6
3409,4
3410,5
3411,1
3412,2
3413,3
3414,6
3415,4
3416,2
3417,3
3418,5
3419,4
3420,2
3421,5
3422,6
3423,5
3424,2
3425,6
3426,3
3427,5
3428,4
3429,4
3430,5
3431,3
3432,2
3433,3
3434,6
3435,3
3436,6
3437,5
3438,2
3439,5
3440,6
3441,4
3442,5
3443,2
3444,2
3445,0
3446,2
3447,3
3448,4
3449,3
3450,6
3451,3
3452,0
3453,3
3454,6
3455,4
3456,5
3457,4
3458,2
3459,2
3460,3
3461,5
3462,3
3463,3
3464,5
3465,2
3466,0
3467,5
3468,3
3469,0
3470,5
3471,0
3472,0
3473,3
3474,6
3475,3
3476,3
3477,4
3478,0
3479,4
3480,4
3481,6
3482,4
3483,3
3484,2
3485,3
3486,4
3487,0
3488,6
3489,0
3490,2
3491,0
3492,2
3493,4
3494,6
3495,3
3496,0
3497,0
3498,3
3499,4
3500,6
3501,6
3502,0
3503,5
3504,4
3505,5
3506,4
3507,3
3508,3
3509,4
3510,6
3511,6
3512,4
3513,3
3514,0
3515,0
3516,0
3517,4
3518,3
3519,6
3520,2
3521,6
3522,3
3523,0
3524,3
3525,3
3526,5
3527,4
3528,3
3529,6
3530,6
3531,4
3532,4
3533,6
3534,3
3535,3
3536,4
3537,3
3538,0
3539,4
3540,2
3541,6
3542,5
3543,4
3544,6
3545,5
3546,0
3547,6
3548,0
3549,2
3550,3
3551,1
3552,6
3553,6
3554,3
3555,4
3556,6
3557,5
3558,6
3559,4
3560,6
3561,3
3562,2
3563,5
3564,6
3565,3
3566,0
3567,6
3568,3
3569,0
3570,5
3571,6
3572,4
3573,3
3574,5
3575,5
3576,4
3577,4
3578,6
3579,2
3580,0
3581,4
3582,4
3583,3
3584,2
3585,3
3586,4
3587,0
3588,0
3589,0
3590,4
3591,4
3592,0
3593,4
3594,5
3595,6
3596,4
3597,2
3598,6
3599,3
3600,3
3601,6
3602,2
3603,4
3604,6
3605,2
3606,5
3607,4
3608,2
3609,0
3610,4
3611,6
3612,0
3613,3
3614,0
3615,5
3616,6
3617,6
3618,3
3619,5
3620,2
3621,3
3622,6
3623,1
3624,6
3625,5
3626,2
3627,6
3628,4
3629,0
3630,6
3631,2
3632,4
3633,6
3634,4
3635,3
3636,3
3637,6
3638,3
3639,4
3640,5
3641,5
3642,0
3643,0
3644,3
3645,0
3646,0
3647,2
3648,3
3649,3
3650,5
3651,4
3652,6
3653,3
3654,0
3655,3
3656,5
3657,4
3658,4
3659,3
3660,5
3661,3
3662,0
3663,3
3664,2
3665,6
3666,2
3667,5
3668,0
3669,5
3670,3
3671,5
3672,6
3673,5
3674,2
3675,3
3676,4
3677,3
3678,3
3679,2
3680,2
3681,4
3682,2
3683,2
3684,2
3685,0
3686,5
3687,2
3688,5
3689,5
3690,3
3691,6
3692,6
3693,0
3694,0
3695,5
3696,5
3697,2
3698,3
3699,0
3700,3
3701,4
3702,0
3703,0
3704,3
3705,3
3706,6
3707,3
3708,0
3709,3
3710,3
3711,5
3712,6
3713,6
3714,3
3715,3
3716,3
3717,3
3718,3
3719,3
3720,3
3721,2
3722,6
3723,5
3724,6
3725,4
3726,6
3727,3
3728,4
3729,2
3730,3
3731,3
3732,4
3733,2
3734,4
3735,5
3736,3
3737,6
3738,4
3739,4
3740,6
3741,0
3742,0
3743,0
3744,6
3745,2
3746,4
3747,6
3748,3
3749,6
3750,2
3751,3
3752,5
3753,6
3754,6
3755,2
3756,5
3757,3
3758,6
3759,3
3760,5
3761,0
3762,0
3763,6
3764,2
3765,3
3766,2
3767,5
3768,4
3769,4
3770,6
3771,2
3772,6
3773,6
3774,6
3775,5
3776,3
3777,4
3778,6
3779,3
3780,4
3781,6
3782,4
3783,6
3784,5
3785,5
3786,0
3787,3
3788,3
3789,0
3790,4
3791,4
3792,3
3793,6
3794,4
3795,0
3796,5
3797,3
3798,2
3799,6
3800,6
3801,5
3802,2
3803,2
3804,6
3805,2
3806,2
3807,3
3808,6
3809,0
3810,4
3811,5
3812,5
3813,6
3814,2
3815,2
3816,1
3817,6
3818,3
3819,3
3820,4
3821,5
3822,0
3823,2
3824,4
3825,4
3826,2
3827,6
3828,2
3829,4
3830,4
3831,0
3832,0
3833,4
3834,4
3835,3
3836,2
3837,4
3838,6
3839,4
3840,3
3841,4
3842,2
3843,6
3844,6
3845,6
3846,3
3847,4
3848,4
3849,2
3850,6
3851,3
3852,6
3853,3
3854,6
3855,6
3856,6
3857,2
3858,4
3859,3
3860,2
3861,3
3862,4
3863,6
3864,3
3865,3
3866,6
3867,4
3868,6
3869,0
3870,2
3871,0
3872,2
3873,5
3874,4
3875,0
3876,4
3877,6
3878,3
3879,2
3880,4
3881,5
3882,4
3883,4
3884,2
3885,3
3886,3
3887,4
3888,6
3889,0
3890,2
3891,0
3892,3
3893,3
3894,3
3895,4
3896,3
3897,3
3898,5
3899,6
3900,4
3901,2
3902,5
3903,6
3904,4
3905,3
3906,4
3907,4
3908,4
3909,3
3910,6
3911,4
3912,0
3913,6
3914,2
3915,3
3916,6
3917,3
3918,3
3919,4
3920,3
3921,5
3922,2
3923,3
3924,5
3925,2
3926,5
3927,3
3928,6
3929,4
3930,6
3931,5
3932,2
3933,4
3934,2
3935,3
3936,5
3937,3
3938,4
3939,3
3940,2
3941,0
3942,0
3943,5
3944,6
3945,4
3946,2
3947,4
3948,3
3949,2
3950,3
3951,3
3952,4
3953,3
3954,3
3955,4
3956,6
3957,6
3958,2
3959,5
3960,3
3961,3
3962,4
3963,6
3964,2
3965,6
3966,2
3967,4
3968,6
3969,6
3970,3
3971,5
3972,4
3973,6
3974,6
3975,3
3976,6
3977,3
3978,3
3979,4
3980,2
3981,3
3982,2
3983,4
3984,5
3985,6
3986,6
3987,5
3988,4
3989,1
3990,3
3991,6
3992,3
3993,3
3994,6
3995,6
3996,4
3997,4
3998,4
3999,0
4000,0
4001,4
4002,0
4003,6
4004,6
4005,5
4006,4
4007,5
4008,6
4009,6
4010,3
4011,2
4012,3
4013,2
4014,3
4015,3
4016,6
4017,4
4018,4
4019,3
4020,6
4021,2
4022,2
4023,2
4024,3
4025,5
4026,2
4027,4
4028,3
4029,5
4030,0
4031,4
4032,0
4033,3
4034,3
4035,3
4036,6
4037,4
4038,3
4039,4
4040,5
4041,0
4042,3
4043,4
4044,5
4045,2
4046,4
4047,3
4048,4
4049,6
4050,3
4051,3
4052,4
4053,5
4054,3
4055,3
4056,4
4057,4
4058,3
4059,4
4060,2
4061,6
4062,2
4063,4
4064,3
4065,5
4066,6
4067,6
4068,0
4069,6
4070,4
4071,5
4072,0
4073,6
4074,3
4075,4
4076,5
4077,3
4078,1
4079,6
4080,2
4081,4
4082,4
4083,0
4084,6
4085,2
4086,4
4087,3
4088,3
4089,2
4090,2
4091,5
4092,4
4093,5
4094,0
4095,4
4096,3
4097,5
4098,3
4099,4
4100,4
4101,6
4102,2
4103,4
4104,4
4105,6
4106,5
4107,2
4108,6
4109,1
4110,2
4111,2
4112,6
4113,6
4114,6
4115,5
4116,6
4117,3
4118,3
4119,6
4120,3
4121,0
4122,4
4123,3
4124,2
4125,4
4126,3
4127,3
4128,4
4129,3
4130,4
4131,4
4132,4
4133,5
4134,4
4135,5
4136,5
4137,3
4138,3
4139,6
4140,3
4141,3
4142,6
4143,4
4144,2
4145,5
4146,6
4147,0
4148,2
4149,0
4150,0
4151,3
4152,2
4153,6
4154,4
4155,3
4156,0
4157,2
4158,6
4159,3
4160,4
4161,6
4162,6
4163,6
4164,0
4165,0
4166,5
4167,6
4168,5
4169,5
4170,3
4171,0
4172,0
4173,0
4174,3
4175,2
4176,2
4177,3
4178,3
4179,2
4180,2
4181,6
4182,5
4183,6
4184,3
4185,2
4186,2
4187,3
4188,4
4189,6
4190,3
4191,4
4192,4
4193,6
4194,6
4195,3
4196,0
4197,3
4198,3
4199,3
4200,3
4201,2
4202,2
4203,1
4204,3
4205,2
4206,0
4207,3
4208,3
4209,5
4210,3
4211,6
4212,4
4213,0
4214,1
4215,5
4216,5
4217,4
4218,3
4219,2
4220,4
4221,3
4222,0
4223,2
4224,0
4225,2
4226,3
4227,3
4228,3
4229,6
4230,6
4231,2
4232,4
4233,3
4234,5
4235,6
4236,0
4237,2
4238,3
4239,5
4240,5
4241,3
4242,4
4243,0
4244,3
4245,6
4246,0
4247,4
4248,3
4249,6
4250,0
4251,6
4252,0
4253,3
4254,6
4255,4
4256,3
4257,3
4258,0
4259,6
4260,6
4261,3
4262,4
4263,5
4264,3
4265,3
4266,3
4267,0
4268,6
4269,6
4270,5
4271,0
4272,3
4273,3
4274,3
4275,3
4276,5
4277,4
4278,3
4279,5
4280,5
4281,3
4282,2
4283,2
4284,2
4285,0
4286,6
4287,6
4288,0
4289,3
4290,4
4291,2
4292,3
4293,0
4294,2
4295,1
4296,3
4297,3
4298,3
4299,2
4300,3
4301,3
4302,6
4303,6
4304,6
4305,4
4306,4
4307,3
4308,3
4309,3
4310,6
4311,6
4312,2
4313,0
4314,3
4315,3
4316,5
4317,2
4318,6
4319,0
4320,4
4321,3
4322,3
4323,3
4324,4
4325,0
4326,0
4327,2
4328,3
4329,6
4330,5
4331,6
4332,6
4333,5
4334,0
4335,1
4336,0
4337,3
4338,2
4339,2
4340,6
4341,3
4342,2
4343,2
4344,4
4345,5
4346,2
4347,3
4348,5
4349,6
4350,0
4351,4
4352,3
4353,6
4354,4
4355,0
4356,2
4357,3
4358,5
4359,0
4360,4
4361,4
4362,2
4363,5
4364,6
4365,2
4366,4
4367,6
4368,4
4369,4
4370,5
4371,5
4372,4
4373,5
4374,6
4375,2
4376,6
4377,4
4378,3
4379,4
4380,6
4381,5
4382,0
4383,3
4384,3
4385,6
4386,5
4387,5
4388,2
4389,3
4390,3
4391,6
4392,3
4393,3
4394,6
4395,0
4396,0
4397,5
4398,4
4399,0
4400,4
4401,6
4402,4
4403,2
4404,2
4405,0
4406,0
4407,3
4408,2
4409,3
4410,3
4411,4
4412,6
4413,4
4414,3
4415,3
4416,6
4417,3
4418,5
4419,3
4420,3
4421,4
4422,3
4423,6
4424,3
4425,3
4426,3
4427,2
4428,6
4429,3
4430,0
4431,0
4432,2
4433,5
4434,5
4435,4
4436,3
4437,0
4438,5
4439,0
4440,4
4441,4
4442,4
4443,2
4444,3
4445,6
4446,4
4447,0
4448,3
4449,5
4450,6
4451,6
4452,0
4453,2
4454,2
4455,3
4456,3
4457,3
4458,3
4459,3
4460,2
4461,0
4462,2
4463,6
4464,6
4465,3
4466,3
4467,3
4468,6
4469,5
4470,4
4471,5
4472,4
4473,2
4474,5
4475,2
4476,6
4477,4
4478,2
4479,3
4480,0
4481,0
4482,6
4483,0
4484,4
4485,3
4486,2
4487,6
4488,4
4489,3
4490,6
4491,3
4492,3
4493,6
4494,3
4495,2
4496,4
4497,3
4498,2
4499,4
4500,6
4501,3
4502,5
4503,3
4504,3
4505,6
4506,0
4507,3
4508,4
4509,2
4510,5
4511,6
4512,0
4513,6
4514,2
4515,4
4516,3
4517,5
4518,6
4519,0
4520,3
4521,3
4522,3
4523,5
4524,4
4525,5
4526,6
4527,0
4528,6
4529,6
4530,4
4531,4
4532,5
4533,5
4534,4
4535,0
4536,5
4537,3
4538,4
4539,0
4540,6
4541,3
4542,5
4543,3
4544,2
4545,0
4546,4
4547,0
4548,3
4549,4
4550,5
4551,2
4552,0
4553,6
4554,3
4555,6
4556,4
4557,3
4558,3
4559,2
4560,4
4561,6
4562,3
4563,4
4564,2
4565,3
4566,3
4567,0
4568,3
4569,3
4570,2
4571,6
4572,2
4573,6
4574,3
4575,2
4576,4
4577,6
4578,6
4579,3
4580,2
4581,5
4582,6
4583,0
4584,0
4585,4
4586,6
4587,2
4588,0
4589,3
4590,2
4591,5
4592,5
4593,6
4594,3
4595,2
4596,6
4597,5
4598,0
4599,2
4600,4
4601,4
4602,0
4603,6
4604,5
4605,5
4606,4
4607,2
4608,0
4609,6
4610,3
4611,4
4612,0
4613,6
4614,0
4615,5
4616,3
4617,4
4618,3
4619,0
4620,5
4621,1
4622,3
4623,6
4624,2
4625,2
4626,2
4627,6
4628,3
4629,0
4630,6
4631,3
4632,5
4633,3
4634,6
4635,4
4636,2
4637,4
4638,2
4639,2
4640,4
4641,4
4642,6
4643,0
4644,3
4645,4
4646,4
4647,0
4648,3
4649,2
4650,0
4651,3
4652,4
4653,2
4654,3
4655,5
4656,0
4657,3
4658,3
4659,3
4660,4
4661,6
4662,3
4663,4
4664,2
4665,5
4666,3
4667,3
4668,6
4669,5
4670,2
4671,5
4672,4
4673,0
4674,4
4675,2
4676,5
4677,0
4678,1
4679,2
4680,5
4681,3
4682,3
4683,4
4684,2
4685,6
4686,6
4687,4
4688,4
4689,6
4690,3
4691,5
4692,4
4693,6
4694,6
4695,6
4696,5
4697,6
4698,3
4699,4
4700,0
4701,2
4702,6
4703,2
4704,0
4705,0
4706,3
4707,3
4708,6
4709,0
4710,5
4711,3
4712,2
4713,4
4714,3
4715,6
4716,6
4717,2
4718,6
4719,6
4720,5
4721,5
4722,2
4723,4
4724,0
4725,4
4726,4
4727,3
4728,6
4729,4
4730,2
4731,6
4732,3
4733,3
4734,4
4735,6
4736,0
4737,2
4738,4
4739,0
4740,0
4741,4
4742,3
4743,6
4744,5
4745,6
4746,4
4747,6
4748,4
4749,2
4750,0
4751,3
4752,1
4753,6
4754,3
4755,3
4756,3
4757,2
4758,4
4759,6
4760,4
4761,6
4762,6
4763,3
4764,2
4765,3
4766,3
4767,3
4768,0
4769,3
4770,0
4771,3
4772,4
4773,5
4774,2
4775,0
4776,3
4777,4
4778,3
4779,2
4780,6
4781,2
4782,4
4783,4
4784,6
4785,6
4786,6
4787,2
4788,4
4789,6
4790,4
4791,5
4792,5
4793,6
4794,6
4795,3
4796,6
4797,2
4798,2
4799,3
4800,3
4801,5
4802,5
4803,2
4804,3
4805,3
4806,3
4807,4
4808,2
4809,2
4810,4
4811,4
4812,6
4813,4
4814,4
4815,0
4816,3
4817,4
4818,3
4819,6
4820,0
4821,2
4822,2
4823,4
4824,3
4825,4
4826,2
4827,3
4828,2
4829,4
4830,2
4831,4
4832,3
4833,0
4834,1
4835,4
4836,4
4837,5
4838,4
4839,2
4840,5
4841,5
4842,3
4843,3
4844,0
4845,6
4846,3
4847,4
4848,4
4849,2
4850,3
4851,3
4852,1
4853,4
4854,6
4855,3
4856,0
4857,4
4858,5
4859,3
4860,2
4861,3
4862,2
4863,2
4864,2
4865,3
4866,2
4867,3
4868,2
4869,5
4870,0
4871,6
4872,3
4873,2
4874,3
4875,6
4876,0
4877,0
4878,2
4879,3
4880,4
4881,5
4882,2
4883,6
4884,4
4885,3
4886,4
4887,5
4888,4
4889,0
4890,4
4891,2
4892,0
4893,5
4894,0
4895,6
4896,2
4897,2
4898,2
4899,6
4900,6
4901,3
4902,4
4903,2
4904,6
4905,1
4906,2
4907,4
4908,2
4909,6
4910,3
4911,6
4912,4
4913,0
4914,4
4915,4
4916,4
4917,2
4918,4
4919,6
4920,3
4921,3
4922,5
4923,5
4924,6
4925,4
4926,3
4927,3
4928,3
4929,6
4930,6
4931,6
4932,3
4933,6
4934,4
4935,2
4936,0
4937,4
4938,5
4939,6
4940,2
4941,5
4942,2
4943,5
4944,5
4945,0
4946,3
4947,6
4948,3
4949,2
4950,6
4951,6
4952,1
4953,5
4954,3
4955,4
4956,3
4957,3
4958,6
4959,5
4960,2
4961,1
4962,4
4963,6
4964,5
4965,5
4966,3
4967,3
4968,0
4969,5
4970,4
4971,4
4972,3
4973,0
4974,3
4975,6
4976,3
4977,6
4978,6
4979,3
4980,6
4981,3
4982,6
4983,0
4984,0
4985,3
4986,6
4987,0
4988,6
4989,2
4990,3
4991,3
4992,2
4993,0
4994,2
4995,6
4996,4
4997,0
4998,6
4999,6
5000,6
5001,5
5002,3
5003,0
5004,2
5005,6
5006,2
5007,0
5008,4
5009,4
5010,2
5011,2
5012,2
5013,4
5014,3
5015,6
5016,4
5017,3
5018,2
5019,4
5020,0
5021,6
5022,3
5023,6
5024,6
5025,5
5026,4
5027,6
5028,2
5029,0
5030,2
5031,6
5032,6
5033,6
5034,1
5035,4
5036,5
5037,5
5038,6
5039,4
5040,4
5041,3
5042,6
5043,4
5044,3
5045,2
5046,5
5047,0
5048,3
5049,6
5050,5
5051,6
5052,3
5053,3
5054,0
5055,2
5056,2
5057,6
5058,0
5059,0
5060,3
5061,0
5062,6
5063,0
5064,4
5065,3
5066,4
5067,2
5068,4
5069,4
5070,5
5071,2
5072,3
5073,6
5074,2
5075,6
5076,6
5077,3
5078,6
5079,4
5080,5
5081,0
5082,4
5083,4
5084,2
5085,6
5086,2
5087,3
5088,2
5089,3
5090,0
5091,6
5092,2
5093,3
5094,3
5095,6
5096,5
5097,4
5098,0
5099,3
5100,0
5101,5
5102,6
5103,2
5104,3
5105,6
5106,2
5107,6
5108,3
5109,6
5110,0
5111,6
5112,6
5113,4
5114,2
5115,6
5116,5
5117,2
5118,5
5119,2
5120,6
5121,2
5122,6
5123,5
5124,4
5125,0
5126,2
5127,3
5128,2
5129,4
5130,3
5131,4
5132,4
5133,6
5134,3
5135,4
5136,3
5137,3
5138,1
5139,4
5140,6
5141,2
5142,4
5143,5
5144,3
5145,3
5146,2
5147,6
5148,3
5149,3
5150,2
5151,4
5152,5
5153,3
5154,6
5155,5
5156,6
5157,5
5158,3
5159,3
5160,6
5161,0
5162,3
5163,2
5164,6
5165,3
5166,5
5167,4
5168,4
5169,3
5170,5
5171,6
5172,3
5173,0
5174,0
5175,2
5176,3
5177,5
5178,4
5179,3
5180,4
5181,6
5182,5
5183,1
5184,5
5185,6
5186,3
5187,6
5188,4
5189,4
5190,6
5191,6
5192,6
5193,2
5194,6
5195,3
5196,4
5197,3
5198,5
5199,5
5200,6
5201,5
5202,5
5203,4
5204,4
5205,3
5206,4
5207,6
5208,3
5209,2
5210,4
5211,3
5212,4
5213,6
5214,2
5215,3
5216,0
5217,5
5218,3
5219,6
5220,0
5221,2
5222,2
5223,5
5224,6
5225,0
5226,6
5227,6
5228,6
5229,5
5230,6
5231,0
5232,6
5233,4
5234,2
5235,4
5236,2
5237,3
5238,2
5239,3
5240,3
5241,6
5242,4
5243,6
5244,6
5245,3
5246,6
5247,4
5248,2
5249,2
5250,3
5251,3
5252,2
5253,4
5254,2
5255,3
5256,3
5257,6
5258,0
5259,0
5260,4
5261,2
5262,2
5263,5
5264,2
5265,1
5266,6
5267,6
5268,3
5269,0
5270,3
5271,3
5272,4
5273,3
5274,6
5275,3
5276,2
5277,6
5278,4
5279,6
5280,2
5281,2
5282,5
5283,6
5284,4
5285,6
5286,1
5287,2
5288,5
5289,5
5290,4
5291,0
5292,4
5293,6
5294,5
5295,0
5296,5
5297,3
5298,4
5299,6
5300,5
5301,4
5302,6
5303,2
5304,6
5305,3
5306,4
5307,5
5308,2
5309,2
5310,4
5311,0
5312,3
5313,3
5314,0
5315,2
5316,5
5317,2
5318,3
5319,2
5320,3
5321,5
5322,4
5323,6
5324,3
5325,5
5326,0
5327,2
5328,1
5329,0
5330,5
5331,3
5332,3
5333,2
5334,3
5335,3
5336,5
5337,3
5338,6
5339,5
5340,3
5341,4
5342,4
5343,5
5344,3
5345,5
5346,5
5347,3
5348,5
5349,4
5350,5
5351,2
5352,4
5353,0
5354,2
5355,3
5356,2
5357,2
5358,6
5359,2
5360,6
5361,6
5362,6
5363,5
5364,0
5365,4
5366,3
5367,4
5368,0
5369,6
5370,3
5371,2
5372,0
5373,6
5374,0
5375,0
5376,3
5377,4
5378,6
5379,6
5380,6
5381,6
5382,3
5383,2
5384,6
5385,3
5386,6
5387,5
5388,4
5389,3
5390,6
5391,6
5392,2
5393,3
5394,6
5395,4
5396,4
5397,1
5398,5
5399,3
5400,3
5401,6
5402,5
5403,2
5404,5
5405,5
5406,0
5407,0
5408,0
5409,3
5410,3
5411,4
5412,2
5413,0
5414,6
5415,6
5416,6
5417,1
5418,4
5419,6
5420,3
5421,6
5422,2
5423,3
5424,0
5425,5
5426,2
5427,5
5428,5
5429,6
5430,4
5431,5
5432,6
5433,6
5434,2
5435,3
5436,6
5437,3
5438,3
5439,0
5440,5
5441,3
5442,6
5443,3
5444,6
5445,4
5446,0
5447,0
5448,2
5449,0
5450,4
5451,2
5452,6
5453,5
5454,3
5455,3
5456,4
5457,0
5458,2
5459,6
5460,5
5461,0
5462,0
5463,3
5464,3
5465,6
5466,3
5467,3
5468,0
5469,2
5470,3
5471,4
5472,0
5473,3
5474,6
5475,0
5476,6
5477,6
5478,5
5479,6
5480,3
5481,6
5482,6
5483,0
5484,6
5485,4
5486,4
5487,4
5488,4
5489,3
5490,3
5491,2
5492,2
5493,3
5494,3
5495,0
5496,6
5497,3
5498,6
5499,6
5500,3
5501,3
5502,3
5503,4
5504,2
5505,3
5506,6
5507,2
5508,2
5509,1
5510,3
5511,0
5512,0
5513,6
5514,0
5515,2
5516,6
5517,3
5518,5
5519,0
5520,5
5521,4
5522,6
5523,6
5524,4
5525,0
5526,6
5527,2
5528,5
5529,0
5530,2
5531,5
5532,2
5533,4
5534,6
5535,4
5536,3
5537,3
5538,5
5539,4
5540,2
5541,6
5542,4
5543,2
5544,6
5545,2
5546,3
5547,2
5548,3
5549,5
5550,3
5551,2
5552,5
5553,2
5554,6
5555,3
5556,4
5557,2
5558,0
5559,2
5560,2
5561,6
5562,4
5563,5
5564,5
5565,5
5566,2
5567,4
5568,4
5569,3
5570,0
5571,3
5572,3
5573,3
5574,4
5575,4
5576,5
5577,6
5578,0
5579,5
5580,0
5581,6
5582,0
5583,4
5584,3
5585,3
5586,3
5587,3
5588,0
5589,5
5590,5
5591,4
5592,3
5593,6
5594,3
5595,0
5596,0
5597,6
5598,4
5599,4
5600,0
5601,2
5602,6
5603,6
5604,4
5605,4
5606,5
5607,3
5608,6
5609,4
5610,6
5611,2
5612,6
5613,3
5614,3
5615,6
5616,2
5617,3
5618,4
5619,3
5620,6
5621,5
5622,3
5623,2
5624,5
5625,2
5626,3
5627,2
5628,2
5629,4
5630,6
5631,5
5632,0
5633,6
5634,3
5635,6
5636,3
5637,3
5638,2
5639,3
5640,0
5641,4
5642,6
5643,4
5644,3
5645,3
5646,6
5647,0
5648,5
5649,6
5650,6
5651,3
5652,3
5653,5
5654,4
5655,6
5656,5
5657,6
5658,3
5659,3
5660,5
5661,3
5662,6
5663,3
5664,4
5665,2
5666,4
5667,2
5668,3
5669,3
5670,6
5671,0
5672,6
5673,2
5674,0
5675,6
5676,3
5677,4
5678,6
5679,6
5680,2
5681,4
5682,3
5683,0
5684,2
5685,2
5686,3
5687,4
5688,4
5689,4
5690,6
5691,5
5692,0
5693,3
5694,4
5695,3
5696,0
5697,6
5698,0
5699,6
5700,5
5701,2
5702,5
5703,5
5704,2
5705,0
5706,4
5707,5
5708,4
5709,4
5710,2
5711,4
5712,3
5713,6
5714,4
5715,2
5716,2
5717,6
5718,0
5719,6
5720,4
5721,3
5722,3
5723,1
5724,0
5725,4
5726,6
5727,3
5728,3
5729,6
5730,5
5731,3
5732,3
5733,2
5734,2
5735,4
5736,6
5737,4
5738,0
5739,2
5740,3
5741,5
5742,2
5743,5
5744,4
5745,5
5746,0
5747,3
5748,6
5749,6
5750,4
5751,6
5752,5
5753,4
5754,3
5755,6
5756,2
5757,3
5758,6
5759,3
5760,2
5761,3
5762,2
5763,5
5764,3
5765,5
5766,6
5767,3
5768,0
5769,6
5770,3
5771,6
5772,0
5773,4
5774,3
5775,4
5776,2
5777,3
5778,3
5779,6
5780,2
5781,6
5782,0
5783,0
5784,5
5785,2
5786,2
5787,2
5788,2
5789,6
5790,6
5791,5
5792,3
5793,6
5794,3
5795,3
5796,3
