TestDataID,Rating
15403,3.1713
15404,2.95543
15405,4.14607
15406,4.54076
15407,4.0538
15408,2.74494
15409,3.80721
15410,3.47752
15411,3.96977
15412,3.32493
15413,2.14961
15414,4.10258
15415,4.34222
15416,3.15059
15417,3.5636
15418,3.52206
15419,3.55719
15420,3.57275
15421,2.38371
15422,3.45929
15423,3.44912
15424,3.56758
15425,2.72853
15426,4.08546
15427,2.90195
15428,3.04072
15429,3.4981
15430,3.1634
15431,2.59984
15432,3.24492
15433,2.33612
15434,3.68655
15435,3.87901
15436,3.90291
15437,4.23725
15438,3.7113
15439,3.72712
15440,3.08821
15441,3.61888
15442,3.37617
15443,3.44984
15444,4.09167
15445,2.98524
15446,3.81346
15447,3.01979
15448,3.34802
15449,3.38273
15450,3.5538
15451,3.48603
15452,4.26885
15453,3.05782
15454,3.13535
15455,2.21422
15456,3.9541
15457,3.44881
15458,3.55179
15459,3.90541
15460,3.1044
15461,4.10296
15462,4.04294
15463,3.63166
15464,2.93256
15465,4.24319
15466,3.71553
15467,3.92957
15468,3.5685
15469,2.02837
15470,3.80511
15471,3.15893
15472,3.88898
15473,3.21588
15474,3.73353
15475,3.29303
15476,3.08649
15477,3.82647
15478,3.96077
15479,4.25998
15480,3.76145
15481,3.56491
15482,3.83391
15483,4.08222
15484,3.23963
15485,4.21858
15486,3.78185
15487,4.1284
15488,4.4619
15489,4.2553
15490,4.20751
15491,4.05051
15492,4.77731
15493,4.03262
15494,4.15181
15495,4.31937
15496,3.82712
15497,4.5275
15498,4.20472
15499,4.28916
15500,3.72175
15501,3.39843
15502,4.19716
15503,4.55576
15504,4.17622
15505,4.25918
15506,3.87053
15507,3.09373
15508,4.43518
15509,3.91903
15510,4.35532
15511,4.43878
15512,3.97856
15513,3.81179
15514,4.079
15515,4.49807
15516,4.73388
15517,3.68377
15518,3.81649
15519,4.2796
15520,4.36432
15521,4.37129
15522,4.8873
15523,4.86986
15524,4.48422
15525,4.5996
15526,4.73927
15527,3.78693
15528,3.6014
15529,3.17199
15530,3.54722
15531,3.26762
15532,3.15423
15533,4.07701
15534,3.50876
15535,2.13064
15536,3.24162
15537,3.54251
15538,3.42834
15539,3.69983
15540,3.58555
15541,3.81403
15542,4.28544
15543,4.28329
15544,4.01364
15545,3.27176
15546,3.96697
15547,2.80291
15548,3.33049
15549,2.69332
15550,3.89799
15551,2.77543
15552,3.96171
15553,4.46031
15554,4.70351
15555,4.02027
15556,4.19422
15557,4.11348
15558,4.39875
15559,3.58643
15560,3.652
15561,3.91732
15562,4.11677
15563,3.95088
15564,4.25016
15565,3.97134
15566,4.19481
15567,4.40096
15568,4.30397
15569,4.04675
15570,3.0286
15571,3.37279
15572,3.9824
15573,3.8341
15574,3.99785
15575,3.83408
15576,4.45735
15577,3.63391
15578,3.93156
15579,4.28977
15580,3.49894
15581,3.24817
15582,3.94995
15583,3.96172
15584,4.1849
15585,3.59292
15586,3.73626
15587,4.32135
15588,3.76328
15589,3.18785
15590,3.63392
15591,3.32461
15592,4.46414
15593,4.15913
15594,2.42523
15595,4.4634
15596,4.24209
15597,4.27424
15598,4.17079
15599,4.53691
15600,4.34175
15601,2.7795
15602,3.817
15603,4.12962
15604,4.05432
15605,3.81222
15606,4.52742
15607,3.68268
15608,3.20562
15609,3.61333
15610,2.20979
15611,3.34863
15612,3.21023
15613,2.50513
15614,2.9085
15615,2.98918
15616,3.12905
15617,3.79508
15618,2.33732
15619,3.28199
15620,3.11624
15621,3.92754
15622,2.72189
15623,3.32369
15624,3.69324
15625,3.15326
15626,3.5646
15627,3.06901
15628,3.48403
15629,3.99808
15630,3.17033
15631,3.30066
15632,3.81978
15633,3.22123
15634,2.85176
15635,1.77814
15636,3.65634
15637,2.96724
15638,2.70096
15639,3.39205
15640,3.49198
15641,3.47811
15642,2.97745
15643,3.47383
15644,3.21943
15645,3.86746
15646,2.63678
15647,3.98685
15648,3.26216
15649,3.49684
15650,3.83566
15651,2.53512
15652,3.66586
15653,2.98365
15654,3.82154
15655,3.60666
15656,4.60513
15657,4.10563
15658,3.78722
15659,3.96426
15660,3.97969
15661,4.16877
15662,3.50253
15663,3.74532
15664,4.61084
15665,3.9852
15666,2.57503
15667,3.51125
15668,4.02196
15669,3.87343
15670,2.96566
15671,3.15043
15672,3.51692
15673,3.1712
15674,2.48055
15675,3.23051
15676,4.33172
15677,4.09986
15678,2.49149
15679,2.72712
15680,2.18038
15681,4.32318
15682,4.10138
15683,3.68227
15684,4.31729
15685,3.64708
15686,3.85242
15687,4.55798
15688,4.62428
15689,3.5622
15690,3.64776
15691,4.03554
15692,3.06021
15693,4.03266
15694,3.33565
15695,4.39234
15696,3.72054
15697,3.6818
15698,3.53063
15699,4.30508
15700,4.11097
15701,4.05363
15702,3.0786
15703,4.20883
15704,4.25249
15705,4.28912
15706,3.61383
15707,3.63521
15708,4.07485
15709,4.37669
15710,3.95281
15711,4.41411
15712,3.92233
15713,4.35444
15714,4.02894
15715,3.02204
15716,3.86775
15717,4.03744
15718,2.68718
15719,3.5683
15720,3.91745
15721,2.48711
15722,1.99798
15723,2.05995
15724,3.73186
15725,2.35721
15726,2.84715
15727,3.08154
15728,2.90144
15729,3.32087
15730,2.3633
15731,3.15529
15732,3.11974
15733,2.64886
15734,3.47399
15735,3.69368
15736,4.06833
15737,4.01441
15738,3.0465
15739,4.52596
15740,3.63606
15741,3.80194
15742,3.10403
15743,2.22228
15744,3.52151
15745,3.42395
15746,2.49942
15747,3.04484
15748,3.14703
15749,3.22713
15750,4.23176
15751,3.56147
15752,2.82429
15753,2.00584
15754,3.84577
15755,2.4787
15756,3.91094
15757,3.60746
15758,4.56654
15759,4.01285
15760,4.43235
15761,4.22261
15762,4.29634
15763,3.01651
15764,4.74989
15765,4.31688
15766,4.3675
15767,4.498
15768,3.12834
15769,1.8044
15770,3.88705
15771,2.67709
15772,4.7109
15773,4.33646
15774,4.58536
15775,4.32462
15776,3.80761
15777,4.14391
15778,3.77014
15779,4.60969
15780,4.314
15781,3.10525
15782,3.7927
15783,3.96283
15784,3.61505
15785,4.10752
15786,3.88095
15787,4.17911
15788,3.41037
15789,4.05733
15790,3.2421
15791,2.03551
15792,2.20533
15793,3.4476
15794,2.83851
15795,3.78216
15796,3.69621
15797,2.87321
15798,1.0
15799,1.05955
15800,2.09215
15801,2.74266
15802,2.12518
15803,2.82082
15804,2.95318
15805,2.71272
15806,3.02922
15807,2.61559
15808,3.08626
15809,1.59327
15810,2.33208
15811,2.08754
15812,2.29449
15813,1.52258
15814,1.76185
15815,1.14945
15816,2.3459
15817,2.57427
15818,1.90913
15819,1.34319
15820,2.1518
15821,2.26225
15822,1.19257
15823,2.1813
15824,2.63762
15825,3.28254
15826,2.76067
15827,1.72987
15828,2.59437
15829,3.17156
15830,2.31429
15831,3.98829
15832,1.26606
15833,1.56443
15834,1.36816
15835,3.28357
15836,2.01901
15837,1.63511
15838,2.92462
15839,3.20733
15840,2.37931
15841,2.34045
15842,1.29828
15843,2.36809
15844,2.69445
15845,2.93529
15846,2.45127
15847,1.6973
15848,2.58959
15849,1.50831
15850,3.16461
15851,1.78641
15852,2.2489
15853,1.99277
15854,1.09508
15855,3.06687
15856,2.05138
15857,3.51949
15858,1.9934
15859,3.00684
15860,3.62004
15861,1.65433
15862,3.10928
15863,1.14824
15864,2.06774
15865,1.22191
15866,2.17318
15867,2.6051
15868,1.91109
15869,2.6986
15870,2.7558
15871,1.82685
15872,2.3168
15873,3.46944
15874,3.37221
15875,2.73231
15876,2.18522
15877,2.44935
15878,1.89302
15879,2.14877
15880,3.01796
15881,2.1091
15882,1.93379
15883,1.79777
15884,2.10062
15885,1.68977
15886,2.43217
15887,1.18582
15888,1.0
15889,2.69521
15890,3.90305
15891,3.6946
15892,2.26321
15893,3.63081
15894,4.24421
15895,3.69429
15896,4.15391
15897,3.6899
15898,3.46408
15899,3.86526
15900,3.72806
15901,3.47434
15902,3.43192
15903,3.09962
15904,3.98195
15905,3.9855
15906,3.76403
15907,3.77208
15908,3.47207
15909,3.31193
15910,3.2574
15911,4.70737
15912,4.41061
15913,3.90866
15914,4.47261
15915,4.49782
15916,3.8882
15917,3.1642
15918,3.9423
15919,4.01793
15920,4.10577
15921,3.97985
15922,3.45806
15923,3.08474
15924,4.78153
15925,3.13474
15926,3.92782
15927,3.50329
15928,3.1384
15929,4.49874
15930,4.1886
15931,3.57922
15932,2.0679
15933,2.41994
15934,3.89313
15935,3.23991
15936,4.18338
15937,4.04385
15938,3.36281
15939,2.30364
15940,3.8234
15941,3.76247
15942,3.05461
15943,3.56142
15944,2.87741
15945,4.53827
15946,4.12781
15947,4.05333
15948,4.55839
15949,2.71807
15950,4.27505
15951,4.07075
15952,3.56439
15953,4.41513
15954,2.79611
15955,2.45532
15956,3.66267
15957,3.87828
15958,2.74228
15959,3.86384
15960,4.07486
15961,3.35537
15962,3.42828
15963,3.16368
15964,3.82007
15965,4.39693
15966,4.01711
15967,4.53223
15968,3.58197
15969,3.67395
15970,3.25458
15971,4.33765
15972,3.89631
15973,4.13438
15974,4.14436
15975,3.55952
15976,3.60529
15977,4.22499
15978,2.70239
15979,4.2149
15980,2.57138
15981,3.84812
15982,3.29136
15983,3.30684
15984,4.00885
15985,3.93946
15986,3.65543
15987,2.43452
15988,3.71471
15989,3.64259
15990,3.4461
15991,3.43401
15992,4.13886
15993,3.05502
15994,3.993
15995,4.3896
15996,4.43331
15997,4.14561
15998,3.8888
15999,2.80616
16000,2.81326
16001,4.09818
16002,3.75337
16003,4.33284
16004,3.35858
16005,4.19567
16006,3.96263
16007,4.01166
16008,3.9027
16009,3.75116
16010,4.06962
16011,3.85391
16012,4.34281
16013,4.14911
16014,3.65666
16015,3.62232
16016,4.40873
16017,3.44825
16018,4.06981
16019,3.7118
16020,3.91473
16021,4.06803
16022,3.71827
16023,1.64629
16024,3.7773
16025,4.35028
16026,3.25181
16027,4.55869
16028,3.60723
16029,4.29567
16030,4.34998
16031,4.55509
16032,3.91858
16033,3.91966
16034,3.04569
16035,3.60075
16036,4.27789
16037,4.01134
16038,4.2169
16039,4.30462
16040,3.98943
16041,4.21469
16042,3.1244
16043,3.8905
16044,4.25151
16045,3.45554
16046,4.33012
16047,3.79465
16048,4.02842
16049,2.47878
16050,3.13052
16051,3.81628
16052,3.75114
16053,4.12151
16054,4.04426
16055,3.60485
16056,3.34936
16057,3.61401
16058,2.18518
16059,3.83914
16060,3.7735
16061,2.3362
16062,4.20594
16063,3.7505
16064,3.44756
16065,3.95404
16066,3.8348
16067,4.35854
16068,3.69643
16069,3.39824
16070,2.41488
16071,3.69968
16072,3.15021
16073,3.86456
16074,1.8314
16075,3.49713
16076,3.68567
16077,3.43368
16078,3.05086
16079,1.11311
16080,3.4135
16081,3.77835
16082,2.50659
16083,3.43453
16084,3.41014
16085,3.17027
16086,3.89362
16087,3.75915
16088,2.80932
16089,3.01856
16090,3.0642
16091,2.78048
16092,3.23409
16093,2.32217
16094,3.06721
16095,2.95582
16096,3.8825
16097,3.80233
16098,3.57386
16099,2.79683
16100,3.43813
16101,3.58716
16102,3.83087
16103,4.13098
16104,3.7229
16105,4.15823
16106,4.00605
16107,4.23719
16108,3.79497
16109,3.75447
16110,4.07468
16111,4.55202
16112,4.57939
16113,3.86058
16114,4.19873
16115,4.96234
16116,3.80724
16117,4.22879
16118,4.34021
16119,4.36532
16120,1.64991
16121,3.92324
16122,3.69335
16123,3.7237
16124,1.70754
16125,2.75666
16126,3.98228
16127,3.55282
16128,4.17957
16129,3.9507
16130,3.88837
16131,3.8998
16132,2.67936
16133,3.08039
16134,3.1674
16135,2.92486
16136,2.37014
16137,3.75684
16138,3.72403
16139,3.88904
16140,3.64137
16141,3.27462
16142,3.66642
16143,3.72075
16144,3.19927
16145,2.31691
16146,3.7199
16147,3.26461
16148,2.82224
16149,2.36101
16150,3.35029
16151,2.44212
16152,3.77144
16153,3.45683
16154,3.54548
16155,2.2318
16156,3.66053
16157,1.98572
16158,2.97657
16159,3.69793
16160,2.04488
16161,3.14705
16162,3.65504
16163,3.08395
16164,2.83602
16165,1.81798
16166,2.61481
16167,3.06674
16168,2.67611
16169,1.70429
16170,3.7575
16171,2.87855
16172,2.4698
16173,1.86691
16174,3.37757
16175,3.7989
16176,2.53088
16177,3.09756
16178,3.55019
16179,3.59594
16180,3.47032
16181,3.55579
16182,3.39996
16183,3.27672
16184,3.12658
16185,3.20827
16186,3.70202
16187,2.48324
16188,1.66923
16189,3.29687
16190,1.61591
16191,3.18214
16192,3.74772
16193,3.01386
16194,3.34959
16195,1.7484
16196,3.49649
16197,3.80826
16198,2.97946
16199,3.44815
16200,3.73356
16201,4.8757
16202,4.59725
16203,4.68108
16204,4.8867
16205,4.72859
16206,4.8103
16207,5.0
16208,4.13711
16209,4.44073
16210,4.78095
16211,4.78096
16212,4.68237
16213,4.44202
16214,3.81169
16215,3.60046
16216,2.14605
16217,2.14669
16218,2.83204
16219,2.44326
16220,3.98121
16221,2.62218
16222,4.44905
16223,3.04348
16224,3.73134
16225,4.26576
16226,2.92854
16227,4.50302
16228,4.42564
16229,4.39685
16230,3.94613
16231,3.22049
16232,4.80928
16233,4.11884
16234,4.33913
16235,3.50444
16236,4.71835
16237,3.78773
16238,3.56813
16239,3.46079
16240,3.95149
16241,3.31004
16242,3.89631
16243,3.99631
16244,4.45025
16245,3.80502
16246,4.30653
16247,4.30581
16248,4.09677
16249,3.67706
16250,2.49434
16251,3.67312
16252,3.38316
16253,3.71471
16254,3.30836
16255,3.637
16256,2.80979
16257,3.37126
16258,2.67312
16259,2.40303
16260,3.5317
16261,3.9977
16262,2.01139
16263,2.69543
16264,3.65819
16265,2.76087
16266,3.32448
16267,3.21595
16268,2.93196
16269,3.35477
16270,2.66424
16271,2.74004
16272,2.27191
16273,1.65962
16274,3.14703
16275,3.87884
16276,2.21465
16277,3.13134
16278,1.96299
16279,3.17312
16280,2.78917
16281,2.93489
16282,2.17168
16283,3.79372
16284,3.35397
16285,4.2362
16286,4.51433
16287,3.03195
16288,2.98575
16289,3.02513
16290,3.20301
16291,3.70885
16292,4.58958
16293,4.36674
16294,3.59644
16295,2.34614
16296,4.02669
16297,3.61523
16298,2.93616
16299,4.21391
16300,3.8182
16301,4.49615
16302,3.28208
16303,4.44954
16304,3.60974
16305,4.08285
16306,4.13561
16307,4.63764
16308,4.65468
16309,4.25516
16310,3.71828
16311,3.53246
16312,2.98541
16313,3.94036
16314,4.40049
16315,4.77094
16316,3.95666
16317,4.0506
16318,4.13197
16319,2.5831
16320,4.0076
16321,4.15386
16322,3.45697
16323,4.38084
16324,2.01968
16325,3.07778
16326,2.61807
16327,3.63012
16328,2.89783
16329,2.57699
16330,1.97559
16331,2.79318
16332,2.98473
16333,3.60251
16334,1.43546
16335,4.36005
16336,3.76294
16337,3.99836
16338,3.61235
16339,3.30055
16340,4.17098
16341,2.72075
16342,3.24521
16343,3.91709
16344,3.77446
16345,3.10177
16346,3.1905
16347,4.11771
16348,3.30966
16349,3.18614
16350,3.80989
16351,2.08951
16352,2.49999
16353,3.54187
16354,3.59984
16355,4.00762
16356,4.19711
16357,3.4429
16358,2.91627
16359,3.76106
16360,3.55278
16361,3.52866
16362,3.66191
16363,4.01407
16364,3.32827
16365,4.06922
16366,4.09482
16367,3.54506
16368,3.90388
16369,3.7648
16370,4.37528
16371,3.71784
16372,4.772
16373,4.21245
16374,2.77003
16375,3.58561
16376,3.86149
16377,4.22418
16378,3.62754
16379,4.00339
16380,4.44183
16381,4.35917
16382,4.29486
16383,4.42045
16384,4.61054
16385,4.59188
16386,4.48347
16387,4.18409
16388,3.38977
16389,3.623
16390,3.61212
16391,4.26239
16392,4.27029
16393,3.75343
16394,3.57507
16395,4.5702
16396,3.48099
16397,4.28354
16398,3.83445
16399,3.07765
16400,3.60713
16401,3.66544
16402,4.22434
16403,3.58862
16404,3.50357
16405,3.68918
16406,1.80609
16407,1.95577
16408,3.84952
16409,2.92847
16410,4.00466
16411,4.81275
16412,4.5295
16413,4.28347
16414,4.84536
16415,4.23625
16416,3.85496
16417,4.20531
16418,3.50873
16419,3.60018
16420,4.3666
16421,3.95466
16422,4.20359
16423,4.35537
16424,4.50379
16425,4.68081
16426,4.45459
16427,3.20642
16428,3.97626
16429,4.46507
16430,3.85978
16431,3.54839
16432,4.25548
16433,4.34704
16434,3.73911
16435,3.75251
16436,4.63266
16437,4.37116
16438,4.57429
16439,4.69127
16440,4.68848
16441,4.26229
16442,4.70613
16443,4.73427
16444,4.47679
16445,1.73885
16446,1.89013
16447,3.44478
16448,2.57042
16449,3.46691
16450,1.21981
16451,3.4663
16452,3.61344
16453,4.81744
16454,3.91073
16455,3.86174
16456,2.43517
16457,4.306
16458,3.80177
16459,3.2159
16460,4.13359
16461,4.10237
16462,3.91939
16463,4.17713
16464,3.97039
16465,4.44035
16466,4.44562
16467,2.6682
16468,3.07628
16469,3.74141
16470,3.74232
16471,3.79072
16472,3.74662
16473,4.04129
16474,3.67467
16475,3.78011
16476,3.99314
16477,3.18573
16478,2.38327
16479,3.6837
16480,3.52342
16481,2.60777
16482,4.39987
16483,3.8598
16484,4.64959
16485,2.90386
16486,4.72059
16487,4.6376
16488,3.88658
16489,4.87273
16490,3.65814
16491,3.71439
16492,3.73331
16493,4.12241
16494,4.02138
16495,4.35946
16496,4.30761
16497,4.24249
16498,4.38318
16499,3.49538
16500,2.47336
16501,3.92764
16502,3.20553
16503,4.19976
16504,1.79395
16505,2.74303
16506,2.94387
16507,2.60638
16508,2.73049
16509,2.63109
16510,2.53861
16511,2.93491
16512,1.93791
16513,2.65997
16514,2.55476
16515,3.34625
16516,3.08701
16517,2.96379
16518,2.47105
16519,1.91347
16520,2.75329
16521,2.80923
16522,2.09909
16523,3.17289
16524,2.33564
16525,2.01813
16526,2.71038
16527,3.43616
16528,3.44541
16529,2.64647
16530,2.46837
16531,3.47923
16532,2.15702
16533,3.67011
16534,2.23762
16535,2.63941
16536,3.46221
16537,2.84864
16538,3.34517
16539,3.0221
16540,2.21885
16541,1.93577
16542,3.72119
16543,2.29306
16544,3.62854
16545,3.60094
16546,2.93419
16547,2.58561
16548,1.74631
16549,3.26756
16550,2.88857
16551,2.85246
16552,2.96967
16553,3.66182
16554,2.49595
16555,3.51948
16556,3.58793
16557,4.1543
16558,3.18354
16559,3.91202
16560,3.38758
16561,3.29377
16562,4.21434
16563,3.63041
16564,4.75355
16565,3.21895
16566,3.45266
16567,4.77067
16568,3.56488
16569,4.39092
16570,3.32046
16571,3.56533
16572,2.89094
16573,4.03216
16574,3.50365
16575,3.34233
16576,3.9716
16577,3.6363
16578,2.33071
16579,2.1385
16580,3.27438
16581,3.02522
16582,2.07917
16583,4.28629
16584,2.34367
16585,3.29737
16586,3.96523
16587,4.34871
16588,4.44091
16589,3.30865
16590,3.19908
16591,4.55972
16592,3.26865
16593,3.59178
16594,3.28487
16595,2.42232
16596,4.30956
16597,4.52006
16598,3.57208
16599,3.83908
16600,2.56165
16601,3.52967
16602,3.38904
16603,3.49972
16604,3.73804
16605,3.69001
16606,2.77023
16607,3.5778
16608,4.23407
16609,4.63462
16610,4.05124
16611,4.08807
16612,3.87408
16613,2.76487
16614,2.99569
16615,3.07362
16616,2.28171
16617,2.62047
16618,4.64416
16619,4.38605
16620,2.8342
16621,1.97204
16622,3.61048
16623,4.12734
16624,2.76432
16625,3.83771
16626,3.90957
16627,3.96713
16628,4.37712
16629,4.32193
16630,3.27522
16631,4.24934
16632,2.61223
16633,3.14713
16634,4.46467
16635,4.63086
16636,4.19917
16637,3.13213
16638,3.52179
16639,2.56081
16640,4.10041
16641,3.13008
16642,2.14395
16643,2.93653
16644,3.12136
16645,4.27376
16646,3.88513
16647,1.76529
16648,2.3993
16649,3.13475
16650,4.15528
16651,4.78567
16652,4.75154
16653,4.51117
16654,4.41004
16655,4.44225
16656,4.25776
16657,3.83053
16658,4.04635
16659,4.82828
16660,4.3047
16661,3.82267
16662,4.08473
16663,3.69875
16664,3.99694
16665,2.55305
16666,4.19257
16667,3.37046
16668,2.32004
16669,2.857
16670,2.79419
16671,4.1407
16672,3.77297
16673,3.67016
16674,3.76125
16675,2.65057
16676,3.93312
16677,2.83162
16678,2.47301
16679,4.17493
16680,3.99911
16681,3.20328
16682,4.23462
16683,3.51191
16684,3.05314
16685,1.69032
16686,1.85047
16687,2.79786
16688,3.61609
16689,3.83987
16690,3.63843
16691,1.63765
16692,3.99951
16693,3.28895
16694,3.24346
16695,3.26631
16696,3.5962
16697,4.02091
16698,3.61323
16699,4.08112
16700,4.7781
16701,2.66283
16702,4.07483
16703,3.44876
16704,3.22046
16705,4.05429
16706,4.21584
16707,3.87854
16708,4.78013
16709,3.81633
16710,3.37694
16711,3.08172
16712,3.40674
16713,4.04802
16714,3.97856
16715,4.36928
16716,3.31291
16717,2.96477
16718,3.30626
16719,3.1784
16720,3.42865
16721,4.05371
16722,3.49263
16723,2.67338
16724,4.0969
16725,3.87275
16726,2.51222
16727,2.92998
16728,3.53504
16729,3.48619
16730,3.64403
16731,3.57729
16732,4.29484
16733,4.16983
16734,2.43488
16735,4.20603
16736,4.7581
16737,3.2226
16738,3.72326
16739,3.28667
16740,4.16471
16741,4.27047
16742,2.78797
16743,4.28482
16744,3.3066
16745,4.55686
16746,3.60526
16747,2.88973
16748,3.84459
16749,4.0286
16750,3.89588
16751,4.48684
16752,4.4016
16753,3.47459
16754,3.85226
16755,3.08994
16756,3.72057
16757,4.29129
16758,3.89761
16759,3.74817
16760,3.91201
16761,3.71333
16762,3.79115
16763,3.84026
16764,4.1341
16765,4.38461
16766,3.65883
16767,2.93796
16768,3.92238
16769,2.91932
16770,4.01299
16771,3.25236
16772,4.12202
16773,3.28945
16774,4.17832
16775,3.61091
16776,3.97738
16777,4.55199
16778,4.22751
16779,3.55473
16780,3.98728
16781,1.96778
16782,2.01785
16783,3.37213
16784,2.22923
16785,3.44497
16786,2.98205
16787,2.6492
16788,3.63833
16789,2.62576
16790,3.38835
16791,2.83649
16792,2.91407
16793,3.68297
16794,3.46983
16795,2.75857
16796,3.87757
16797,2.91168
16798,3.31182
16799,3.00974
16800,2.65691
16801,3.38742
16802,3.16164
16803,3.17131
16804,2.70344
16805,2.19927
16806,2.44746
16807,2.96237
16808,3.16244
16809,2.47567
16810,2.9868
16811,3.06154
16812,3.21013
16813,2.92614
16814,2.65718
16815,3.42932
16816,3.29251
16817,3.33264
16818,3.39288
16819,3.23498
16820,3.02587
16821,2.92262
16822,3.17906
16823,2.11933
16824,2.77041
16825,2.6377
16826,2.71294
16827,3.23755
16828,3.70839
16829,2.7395
16830,3.40923
16831,3.44224
16832,2.4784
16833,3.14451
16834,3.65572
16835,3.46084
16836,3.02495
16837,2.40056
16838,3.47398
16839,3.33972
16840,3.18371
16841,2.76303
16842,3.75605
16843,2.80615
16844,1.75209
16845,4.27139
16846,4.19069
16847,4.62655
16848,3.51279
16849,3.0452
16850,3.57275
16851,4.69477
16852,4.6184
16853,3.4193
16854,4.49024
16855,4.90102
16856,4.86301
16857,4.74726
16858,4.62518
16859,4.92945
16860,4.47306
16861,4.77597
16862,4.72837
16863,4.30661
16864,4.95503
16865,5.0
16866,4.49581
16867,4.50499
16868,4.19024
16869,4.16231
16870,3.98638
16871,4.63456
16872,4.56834
16873,3.8372
16874,4.49281
16875,4.41347
16876,4.03647
16877,4.78354
16878,4.39987
16879,4.12057
16880,4.86637
16881,4.51296
16882,4.65383
16883,4.45033
16884,3.23679
16885,4.38443
16886,3.10943
16887,3.88182
16888,3.71871
16889,4.54343
16890,3.98031
16891,4.37729
16892,4.10034
16893,3.76439
16894,3.88339
16895,3.41844
16896,3.64388
16897,3.88394
16898,3.87245
16899,3.55683
16900,4.01777
16901,4.19398
16902,3.20739
16903,3.84735
16904,3.17099
16905,3.2061
16906,2.97652
16907,3.46297
16908,3.48054
16909,3.80301
16910,4.33758
16911,4.12833
16912,3.35412
16913,3.27667
16914,4.14872
16915,3.24441
16916,3.78299
16917,4.20012
16918,3.59798
16919,3.64636
16920,4.31792
16921,3.65325
16922,3.59701
16923,4.61227
16924,4.0179
16925,4.57081
16926,4.16647
16927,4.44915
16928,3.76079
16929,4.20616
16930,3.65763
16931,3.99788
16932,3.78231
16933,3.80438
16934,4.07413
16935,3.44984
16936,4.22549
16937,3.90555
16938,3.69641
16939,4.86685
16940,4.55316
16941,4.09846
16942,3.24454
16943,4.02993
16944,4.23377
16945,3.26011
16946,2.83579
16947,3.72423
16948,4.07948
16949,4.0767
16950,3.68385
16951,4.6856
16952,4.82125
16953,3.48596
16954,2.61519
16955,3.62191
16956,4.03843
16957,4.34524
16958,4.37018
16959,3.62867
16960,2.88754
16961,3.86677
16962,4.20279
16963,4.58273
16964,3.377
16965,3.73131
16966,2.73506
16967,4.11052
16968,3.33557
16969,4.40655
16970,4.26753
16971,4.12595
16972,3.5457
16973,3.10781
16974,3.54819
16975,3.09063
16976,3.99331
16977,3.96413
16978,3.87851
16979,4.00835
16980,3.91696
16981,4.3156
16982,3.08174
16983,1.55906
16984,1.58148
16985,2.73427
16986,2.32833
16987,3.85466
16988,3.12375
16989,3.23727
16990,1.71611
16991,3.35294
16992,2.10347
16993,3.08922
16994,2.06687
16995,3.79126
16996,3.11831
16997,1.24855
16998,2.34934
16999,4.46011
17000,2.46919
17001,2.40762
17002,3.19779
17003,4.11479
17004,2.49997
17005,3.65134
17006,3.6866
17007,1.73123
17008,3.93203
17009,4.01461
17010,3.19454
17011,3.23117
17012,2.81338
17013,1.80901
17014,3.0172
17015,1.8914
17016,2.10861
17017,2.20147
17018,3.39532
17019,3.5442
17020,2.61558
17021,2.01427
17022,4.69462
17023,3.28126
17024,2.98164
17025,4.08829
17026,3.64369
17027,1.0
17028,4.14563
17029,2.81197
17030,3.9028
17031,2.61882
17032,3.06809
17033,3.84105
17034,3.55565
17035,3.33935
17036,2.03045
17037,3.20978
17038,2.64005
17039,3.47677
17040,3.33553
17041,3.28967
17042,3.47506
17043,3.02016
17044,3.89144
17045,4.49774
17046,2.52445
17047,1.7246
17048,3.45158
17049,3.538
17050,3.20061
17051,2.83345
17052,2.39507
17053,4.59277
17054,1.90453
17055,2.53088
17056,3.40745
17057,3.03225
17058,4.10044
17059,2.59489
17060,4.45663
17061,3.87422
17062,4.95281
17063,4.42087
17064,4.6989
17065,3.74518
17066,4.67034
17067,4.79333
17068,5.0
17069,3.11439
17070,4.61357
17071,4.61015
17072,4.51404
17073,4.54037
17074,5.0
17075,4.32348
17076,4.58317
17077,4.01877
17078,4.17861
17079,3.82016
17080,4.31672
17081,3.79634
17082,3.80789
17083,4.58404
17084,4.23167
17085,4.10367
17086,3.59174
17087,4.53425
17088,4.2936
17089,3.82347
17090,4.45297
17091,3.45135
17092,2.64153
17093,3.83805
17094,3.05109
17095,3.98388
17096,3.17787
17097,3.76725
17098,3.36036
17099,3.57834
17100,2.89034
17101,3.65004
17102,3.21353
17103,3.18708
17104,3.16555
17105,3.40253
17106,3.48276
17107,3.88978
17108,3.82512
17109,3.87331
17110,4.18534
17111,3.62778
17112,4.15069
17113,4.04412
17114,4.12466
17115,2.91218
17116,2.89084
17117,3.717
17118,4.36325
17119,2.97341
17120,4.42705
17121,3.71946
17122,3.38518
17123,4.39132
17124,4.15701
17125,4.23358
17126,3.30737
17127,3.5189
17128,3.50061
17129,3.9585
17130,3.8931
17131,4.22708
17132,4.6599
17133,4.3433
17134,3.918
17135,4.35717
17136,4.0035
17137,4.01848
17138,3.94358
17139,3.58283
17140,4.25833
17141,3.85389
17142,4.03759
17143,4.20192
17144,4.71075
17145,2.86017
17146,3.91801
17147,4.67596
17148,3.76897
17149,3.92553
17150,3.63786
17151,4.17172
17152,4.08499
17153,4.38688
